season_id,name,year,competition_id
sr:season:127951,"ATP Challenger Hersonissos 2, Greece Men Doubles 2025",2025,sr:competition:45809
sr:season:127967,"ATP Challenger Villena, Spain Men Singles 2025",2025,sr:competition:45817
sr:season:127969,"ATP Challenger Villena, Spain Men Doubles 2025",2025,sr:competition:45819
sr:season:127991,"WTA 125K Valencia, Spain Women Singles 2025",2025,sr:competition:45823
sr:season:127993,"WTA 125K Valencia, Spain Women Doubles 2025",2025,sr:competition:45829
sr:season:128091,UTR 2025 Yokohama M02,2025,sr:competition:45835
sr:season:128093,UTR 2025 Dubai M01,2025,sr:competition:45837
sr:season:128097,UTR 2025 Blagoevgrad M02,2025,sr:competition:45839
sr:season:128099,UTR 2025 Cornella de Llobregat M03,2025,sr:competition:45841
sr:season:128105,UTR 2025 Berkeley M01,2025,sr:competition:45843
sr:season:128109,UTR Yokohama W02 2025,2025,sr:competition:45845
sr:season:128113,UTR Cornella de Llobregat W03 2025,2025,sr:competition:45847
sr:season:128117,UTR Pancevo W01 2025,2025,sr:competition:45849
sr:season:128285,UTR Dubai M02 2025,2025,sr:competition:45889
sr:season:128287,UTR Olomouc M03 2025,2025,sr:competition:45891
sr:season:128289,UTR Tigre M01 2025,2025,sr:competition:45893
sr:season:128291,UTR Spring M01 2025,2025,sr:competition:45895
sr:season:128293,UTR Stockton M01 2025,2025,sr:competition:45897
sr:season:128297,UTR Spring W01 2025,2025,sr:competition:45899
sr:season:128321,2025 Bucharest W01,2025,sr:competition:45913
sr:season:128323,UTR Rungsted Kyst W01 2025,2025,sr:competition:45915
sr:season:128325,2025 Tigre W01,2025,sr:competition:45917
sr:season:135017,"ATP Brussels, Belgium Singles 2026",2026,sr:competition:45935
sr:season:128351,"ATP Antwerp, Belgium Men Singles 2025",2025,sr:competition:45935
sr:season:135019,"ATP Brussels, Belgium Doubles 2026",2026,sr:competition:45937
sr:season:128353,"ATP Antwerp, Belgium Men Doubles 2025",2025,sr:competition:45937
sr:season:128391,UTR Kawaguchi M01 2025,2025,sr:competition:45959
sr:season:128407,UTR Bucharest M01 2025,2025,sr:competition:45961
sr:season:128409,UTR Tigre M02 2025,2025,sr:competition:45963
sr:season:128411,UTR Kawaguchi W01 2025,2025,sr:competition:45965
sr:season:128413,2025 Olomouc W02,2025,sr:competition:45967
sr:season:128415,UTR Tigre W02 2025,2025,sr:competition:45969
sr:season:128417,UTR Boca Raton W03 2025,2025,sr:competition:45971
sr:season:128419,UTR Newport Beach W05 2025,2025,sr:competition:45973
sr:season:128485,"ATP Challenger Morelia, Mexico Men Singles 2025",2025,sr:competition:46007
sr:season:128487,"ATP Challenger Morelia, Mexico, Doubles 2025",2025,sr:competition:46009
sr:season:128489,UTR Cardiff M01 2025,2025,sr:competition:46017
sr:season:128491,UTR Zadar M01 2025,2025,sr:competition:46019
sr:season:128493,UTR Boca Raton M03 2025,2025,sr:competition:46021
sr:season:128495,UTR Newport Beach M03 2025,2025,sr:competition:46023
sr:season:128497,UTR Lincoln M01 2025,2025,sr:competition:46025
sr:season:128499,UTR Cardiff W01 2025,2025,sr:competition:46027
sr:season:128503,UTR Lawrenceville W01 2025,2025,sr:competition:46029
sr:season:128505,UTR Dubai W03 2025,2025,sr:competition:46031
sr:season:128507,UTR Zadar W01 2025,2025,sr:competition:46033
sr:season:128573,"ATP Challenger Lisbon, Portugal Men Singles 2025",2025,sr:competition:46049
sr:season:128575,"ATP Challenger Lisbon, Portugal Men Doubles 2025",2025,sr:competition:46051
sr:season:128619,"ATP Challenger Oeiras 4, Portugal Men Singles 2025",2025,sr:competition:46057
sr:season:128621,"ATP Challenger Oeiras 4, Portugal Men Doubles 2025",2025,sr:competition:46059
sr:season:128647,"ATP Challenger Kachreti, Georgia Men Singles 2025",2025,sr:competition:46065
sr:season:128649,"ATP Challenger Kachreti, Georgia Men Doubles 2025",2025,sr:competition:46067
sr:season:128659,"ATP Challenger Kachreti, Georgia Men Singles 2025",2025,sr:competition:46071
sr:season:128661,"ATP Challenger Kachreti, Georgia Men Doubles 2025",2025,sr:competition:46073
sr:season:128729,UTR Yokohama M02 2025,2025,sr:competition:46123
sr:season:128731,UTR Blagoevgrad M02 2025,2025,sr:competition:46125
sr:season:128733,UTR Newport Beach M01 2025,2025,sr:competition:46127
sr:season:128743,UTR Yokohama W02 2025,2025,sr:competition:46129
sr:season:128747,UTR Dubai W03 2025,2025,sr:competition:46131
sr:season:128751,UTR Cornella de Llobregat W03 2025,2025,sr:competition:46135
sr:season:128757,UTR Zadar W01 2025,2025,sr:competition:46137
sr:season:128761,UTR Newport Beach W05 2025,2025,sr:competition:46139
sr:season:128829,"2025 ATP Challenger Abidjan, Cote d Ivoire, Men Singles",2025,sr:competition:46169
sr:season:128831,"2025 ATP Challenger Abidjan, Cote d Ivoire Men Doubles",2025,sr:competition:46171
sr:season:128833,"ATP Challenger Abidjan 2, Cote d Ivoire Men Doubles 2025",2025,sr:competition:46175
sr:season:128835,"2025 ATP Challenger Abidjan 2, Cote d Ivoire, Men Singles 2025",2025,sr:competition:46177
sr:season:128865,UTR Yokohama M04 2025,2025,sr:competition:46197
sr:season:128869,UTR Dubai M02 2025,2025,sr:competition:46199
sr:season:128871,UTR Gyor M01 2025,2025,sr:competition:46201
sr:season:128875,UTR Newport Beach M03 2025,2025,sr:competition:46203
sr:season:128877,UTR Yokohama W03 2025,2025,sr:competition:46205
sr:season:128879,UTR Olomouc W02 2025,2025,sr:competition:46209
sr:season:128881,UTR Boca Raton W03 2025,2025,sr:competition:46213
sr:season:128999,UTR Dubai M04 2025,2025,sr:competition:46241
sr:season:129001,2025 Olomouc M04,2025,sr:competition:46243
sr:season:129003,2025 Lawrenceville M02,2025,sr:competition:46245
sr:season:129005,2025 Manzanillo M01,2025,sr:competition:46247
sr:season:129007,2025 Gyor W01,2025,sr:competition:46249
sr:season:129009,2025 Newport Beach W07,2025,sr:competition:46251
sr:season:129011,2025 Manzanillo W01,2025,sr:competition:46253
sr:season:129079,"WTA 125K Cali, Colombia Women Singles 2025",2025,sr:competition:46269
sr:season:129081,"WTA 125K Cali, Colombia Women Doubles 2025",2025,sr:competition:46271
sr:season:129083,"WTA 125K Birmingham, Great Britain Women Singles 2025",2025,sr:competition:46275
sr:season:129085,"WTA 125K Birmingham, Great Britain Women Doubles 2025",2025,sr:competition:46277
sr:season:129087,"WTA 125K Cali, Colombia Women Singles 2025",2025,sr:competition:46281
sr:season:129089,"WTA 125K Cali, Colombia Women Doubles 2025",2025,sr:competition:46283
sr:season:129125,"2025 ATP Indian Wells, USA Mixed Doubles",2025,sr:competition:46305
sr:season:129151,2025 Sanmin District M01,2025,sr:competition:46315
sr:season:129153,UTR Zadar M02 2025,2025,sr:competition:46317
sr:season:129155,UTR Boca Raton M04 2025,2025,sr:competition:46319
sr:season:129159,2025 Manzanillo M02,2025,sr:competition:46321
sr:season:129161,2025 Roseto degli Abruzzi W01,2025,sr:competition:46323
sr:season:129163,2025 Sanmin District W01,2025,sr:competition:46325
sr:season:129165,UTR Zadar W03 2025,2025,sr:competition:46327
sr:season:129167,2025 Manzanillo W02,2025,sr:competition:46329
sr:season:129233,"WTA 125K Grado, Italy Britain Women Singles 2025",2025,sr:competition:46363
sr:season:129235,"WTA 125K Grado, Italy Women Doubles 2025",2025,sr:competition:46365
sr:season:129237,"WTA 125K Rome, Italy Women Singles 2025",2025,sr:competition:46369
sr:season:129239,"WTA 125K Rome, Italy Women Doubles 2025",2025,sr:competition:46371
sr:season:129241,"WTA 125K Palermo, Italy Women Singles 2025",2025,sr:competition:46375
sr:season:129243,"WTA 125K Palermo, Italy Women Doubles 2025",2025,sr:competition:46377
sr:season:129245,"WTA 125K Tolentino, Italy Women Singles 2025",2025,sr:competition:46381
sr:season:129247,"WTA 125K Tolentino, Italy Women Doubles 2025",2025,sr:competition:46383
sr:season:129251,"2025 WTA 125K Olbia, Italy Women Singles",2025,sr:competition:46387
sr:season:129249,"WTA 125K Olbia, Italy Women Doubles 2025",2025,sr:competition:46389
sr:season:129305,2025 Craigieburn M01,2025,sr:competition:46411
sr:season:129309,2025 Belgrade M01,2025,sr:competition:46413
sr:season:129311,2025 Alvor M03,2025,sr:competition:46415
sr:season:129313,2025 Cordoba M01,2025,sr:competition:46417
sr:season:129315,2025 Craigieburn W01,2025,sr:competition:46419
sr:season:129317,2025 Belgrade W01,2025,sr:competition:46421
sr:season:129321,2025 Alvor W01,2025,sr:competition:46423
sr:season:129323,2025 Cordoba W01,2025,sr:competition:46425
sr:season:129325,2025 Boca Raton W06,2025,sr:competition:46427
sr:season:129327,2025 Newport Beach W08,2025,sr:competition:46429
sr:season:129397,"ATP Challenger Birmingham, Great Britain Men Singles 2025",2025,sr:competition:46477
sr:season:129399,"ATP Challenger Birmingham, Great Britain Men Doubles 2025",2025,sr:competition:46479
sr:season:129443,"ATP Challenger Cherbourg, France Men Singles 2025",2025,sr:competition:46483
sr:season:129445,"ATP Challenger Cherbourg, France Men Doubles 2025",2025,sr:competition:46485
sr:season:129471,"2025 ATP Challenger Newport, USA Men Singles",2025,sr:competition:46489
sr:season:129473,"2025 ATP Challenger Newport, USA Men Doubles",2025,sr:competition:46491
sr:season:129491,"ATP Challenger Amersfoort, Netherlands Men Singles 2025",2025,sr:competition:46497
sr:season:129493,"ATP Challenger Amersfoort, Netherlands Men Doubles 2025",2025,sr:competition:46499
sr:season:129523,"ATP Challenger Augsburg, Germany Men Singles 2025",2025,sr:competition:46503
sr:season:129525,"ATP Challenger Augsburg, Germany Men Doubles 2025",2025,sr:competition:46505
sr:season:129611,2025 Craigieburn M02,2025,sr:competition:46589
sr:season:129613,UTR Belgrade M01 2025,2025,sr:competition:46591
sr:season:129615,UTR Carvoeiro M01 2025,2025,sr:competition:46593
sr:season:129617,UTR Newport Beach M04 2025,2025,sr:competition:46595
sr:season:129625,UTR Cordoba M01 2025,2025,sr:competition:46597
sr:season:129629,UTR Spring M01 2025,2025,sr:competition:46599
sr:season:129633,2025 Craigieburn W02,2025,sr:competition:46603
sr:season:129635,UTR Belgrade W01 2025,2025,sr:competition:46609
sr:season:129637,2025 Carvoeiro W01,2025,sr:competition:46611
sr:season:129649,"2025 WTA 125K Newport, USA Women Doubles",2025,sr:competition:46617
sr:season:129653,"2025 WTA 125K Newport, USA Women Singles",2025,sr:competition:46619
sr:season:129807,UTR Olomouc M02 2025,2025,sr:competition:46677
sr:season:129811,UTR Gyor M03 2025,2025,sr:competition:46679
sr:season:129815,UTR Loughborough M03 2025,2025,sr:competition:46681
sr:season:129835,"ATP Challenger Nottingham, Great Britain Men Singles 2025",2025,sr:competition:46689
sr:season:129837,"ATP Challenger Nottingham, Great Britain Men Doubles 2025",2025,sr:competition:46691
sr:season:129839,UTR Lawrenceville W01 2025,2025,sr:competition:46693
sr:season:129841,UTR Gyor W01 2025,2025,sr:competition:46697
sr:season:129845,UTR Bonita Springs W01 2025,2025,sr:competition:46699
sr:season:129849,UTR Newport Beach W08 2025,2025,sr:competition:46701
sr:season:129952,UTR Kawaguchi M01 2025,2025,sr:competition:46726
sr:season:129954,UTR Manzanillo M02 2025,2025,sr:competition:46728
sr:season:129956,UTR Spring M01 2025,2025,sr:competition:46730
sr:season:129960,UTR Kawaguchi W01 2025,2025,sr:competition:46732
sr:season:129968,2025 Bucharest W02,2025,sr:competition:46734
sr:season:130101,UTR Kawaguchi M03 2025,2025,sr:competition:46789
sr:season:130103,UTR Bucharest M02 2025,2025,sr:competition:46791
sr:season:130113,UTR Maria Lanzendorf M01 2025,2025,sr:competition:46793
sr:season:130115,UTR Newport Beach M06 2025,2025,sr:competition:46795
sr:season:130119,UTR Manzanillo M04 2025,2025,sr:competition:46797
sr:season:130123,UTR Kawaguchi W03 2025,2025,sr:competition:46799
sr:season:130127,UTR Bucharest W03 2025,2025,sr:competition:46801
sr:season:130213,2025 Craigieburn M03,2025,sr:competition:46823
sr:season:130215,UTR Alvor M01 2025,2025,sr:competition:46825
sr:season:130217,UTR Carvoeiro M01 2025,2025,sr:competition:46827
sr:season:130219,UTR Boca Raton M04 2025,2025,sr:competition:46829
sr:season:130221,UTR Stockton M01 2025,2025,sr:competition:46831
sr:season:130223,2025 Craigieburn W03,2025,sr:competition:46835
sr:season:130225,UTR Dubai W01 2025,2025,sr:competition:46837
sr:season:130227,UTR Carvoeiro W01 2025,2025,sr:competition:46839
sr:season:130229,UTR Norman W01 2025,2025,sr:competition:46841
sr:season:130339,2025 Craigieburn M04,2025,sr:competition:46889
sr:season:130345,UTR Carvoeiro M02 2025,2025,sr:competition:46891
sr:season:130349,UTR Newport Beach M06 2025,2025,sr:competition:46901
sr:season:130351,UTR Boca Raton W06 2025,2025,sr:competition:46903
sr:season:130353,2025 Craigieburn W04,2025,sr:competition:46905
sr:season:130355,UTR Carvoeiro W02 2025,2025,sr:competition:46907
sr:season:130437,"WTA Sao Paulo, Brazil Women, Singles 2025",2025,sr:competition:46953
sr:season:130435,"WTA Sao Paulo, Brazil Women, Doubles 2025",2025,sr:competition:46955
sr:season:130439,"WTA 125K Porto, Portugal Women Singles 2025",2025,sr:competition:46959
sr:season:130441,"WTA 125K Porto, Portugal Women Doubles 2025",2025,sr:competition:46961
sr:season:130525,UTR Boca Raton M06 2025,2025,sr:competition:46983
sr:season:130527,UTR Urayasu M01 2025,2025,sr:competition:46985
sr:season:130529,UTR Pazardzhik M01 2025,2025,sr:competition:46987
sr:season:130531,UTR Budapest M01 2025,2025,sr:competition:46989
sr:season:130533,Urbana M01 2025,2025,sr:competition:46991
sr:season:130535,UTR Tuscaloosa M01 2025,2025,sr:competition:46993
sr:season:130537,UTR Pazardzhik W01 2025,2025,sr:competition:46995
sr:season:130539,UTR Budapest W01 2025,2025,sr:competition:46997
sr:season:130541,Urbana W01 2025,2025,sr:competition:46999
sr:season:130635,"WTA 125K Marbella, Spain Women Singles 2025",2025,sr:competition:47045
sr:season:130637,"WTA 125K Marbella, Spain Women Doubles 2025",2025,sr:competition:47047
sr:season:130639,"WTA 125K Porto, Portugal Women Singles 2025",2025,sr:competition:47053
sr:season:130641,"WTA 125K Porto, Portugal Women Doubles 2025",2025,sr:competition:47055
sr:season:130701,UTR Knoxville M01 2025,2025,sr:competition:47067
sr:season:130703,UTR Los Angeles M02 2025,2025,sr:competition:47069
sr:season:130709,UTR Urayasu M01 2025,2025,sr:competition:47071
sr:season:130711,UTR Lovedale M01 2025,2025,sr:competition:47073
sr:season:130713,UTR Tuscaloosa M01 2025,2025,sr:competition:47075
sr:season:130715,UTR Urbana W01 2025,2025,sr:competition:47077
sr:season:130717,UTR Urbana W01 2025,2025,sr:competition:47079
sr:season:130719,UTR Lovedale W01 2025,2025,sr:competition:47081
sr:season:130721,UTR Trnava W01 2025,2025,sr:competition:47083
sr:season:130723,UTR Knoxville W01 2025,2025,sr:competition:47085
sr:season:130791,"WTA 125K Caldas da Rainha, Portugal Women Doubles 2025",2025,sr:competition:47111
sr:season:130793,"WTA 125K Caldas da Rainha, Portugal Women Singles 2025",2025,sr:competition:47113
sr:season:130819,UTR Los Angeles M02 2025,2025,sr:competition:47131
sr:season:130821,UTR Lovedale M01 2025,2025,sr:competition:47133
sr:season:130823,UTR Trnava M01 2025,2025,sr:competition:47135
sr:season:130825,UTR Trnava M01 2025,2025,sr:competition:47137
sr:season:130827,UTR Glifada M01 2025,2025,sr:competition:47139
sr:season:130837,UTR Denver M01 2025,2025,sr:competition:47141
sr:season:130843,UTR Los Angeles W01 2025,2025,sr:competition:47143
sr:season:130847,UTR Lovedale W01 2025,2025,sr:competition:47145
sr:season:130855,2025 Glifada W01,2025,sr:competition:47147
sr:season:130857,UTR Ahaus W01 2025,2025,sr:competition:47149
sr:season:130859,UTR Manchester W01 2025,2025,sr:competition:47151
sr:season:130861,UTR Winston-Salem W02 2025,2025,sr:competition:47153
sr:season:131053,UTR Manchester M01 2025,2025,sr:competition:47205
sr:season:131055,UTR PTT Sanmin District Men 02 2025,2025,sr:competition:47207
sr:season:131057,UTR PTT Sanmin District Men 02 2025,2025,sr:competition:47209
sr:season:131059,UTR PTT Carvoeiro Men 04 2025,2025,sr:competition:47211
sr:season:131061,UTR PTT Carvoeiro Men 04 2025,2025,sr:competition:47213
sr:season:131063,UTR PTT Atlanta Men 01 2025,2025,sr:competition:47215
sr:season:131065,UTR Bucharest W03 2025,2025,sr:competition:47217
sr:season:131067,UTR PTT Bucharest Women 04 2025,2025,sr:competition:47219
sr:season:131069,UTR PTT Bucharest Women 04 2025,2025,sr:competition:47221
sr:season:131071,UTR PTT Bucharest Women 04 2025,2025,sr:competition:47223
sr:season:131073,2025 Atlanta Women 01,2025,sr:competition:47225
sr:season:131165,"ATP Challenger Amersfoort, Netherlands Men Singles 2025",2025,sr:competition:47265
sr:season:131167,"ATP Challenger Amersfoort, Netherlands Men Doubles 2025",2025,sr:competition:47267
sr:season:131213,"ATP Challenger Sofia 2, Bulgaria Men Singles 2025",2025,sr:competition:47283
sr:season:131215,"ATP Challenger Sofia 2, Bulgaria Men Doubles 2025",2025,sr:competition:47285
sr:season:131223,UTR Norman M01 2025,2025,sr:competition:47287
sr:season:131225,2025 Fukui Men 01,2025,sr:competition:47289
sr:season:131227,UTR Skopje M01 2025,2025,sr:competition:47291
sr:season:131229,UTR PTT Carvoeiro Men 04 2025,2025,sr:competition:47293
sr:season:131231,UTR Newport Beach M07 2025,2025,sr:competition:47295
sr:season:131233,UTR PTT Calgary Men 01 2025,2025,sr:competition:47297
sr:season:131235,UTR Knoxville M01 2025,2025,sr:competition:47299
sr:season:131237,2025 Skopje Women 01,2025,sr:competition:47301
sr:season:131239,UTR PTT Carvoeiro Women 04 2025,2025,sr:competition:47303
sr:season:131241,UTR Knoxville W01 2025,2025,sr:competition:47305
sr:season:131355,"ATP Challenger Guangzhou, China Men Singles 2025",2025,sr:competition:47333
